SERIALNO,POBP,ANC1P,ANC2P,RAC1P,HISP,SEX,AGEP,PWGTP,POBP_SP,ANC1P_SP,ANC2P_SP,RAC1P_SP,HISP_SP,RELSHIPP_SP,gen,gender,partnership_type,age_group,spouse_iran,spouse_mena,spouse_white,spouse_hsp,spouse,PERWT,AGE,BPL,ANCESTR1,ANCESTR2,RACE,HISPAN,BPL_SP,ANCESTR1_SP,ANCESTR2_SP,RACE_SP,HISPAN_SP
2024HU1253941,212,416,999,9,1,2,42,10,210,615,999,6,1,21,1st gen,Female,Married,40-49,No,No,No,No,Other,10,42,212,416,999,9,1,210,615,999,6,1
2024HU1254086,212,999,999,1,1,1,47,14,158,431,999,1,1,21,1st gen,Male,Married,40-49,No,Yes,Yes,No,Other MENA,14,47,212,999,999,1,1,158,431,999,1,1
2024HU1257353,19,785,416,9,1,1,38,33,24,46,999,1,1,21,2nd gen,Male,Married,30-39,No,No,Yes,No,Other White,33,38,19,785,416,9,1,24,46,999,1,1
2024HU1259081,212,50,22,1,1,2,51,7,17,88,999,1,1,22,1st gen,Female,Unmarried partner,50-59,No,No,Yes,No,Other White,7,51,212,50,22,1,1,17,88,999,1,1
2024HU1260067,212,431,999,1,1,1,62,18,212,431,999,1,1,21,1st gen,Male,Married,60-69,Yes,Yes,Yes,No,Iranian,18,62,212,431,999,1,1,212,431,999,1,1
2024HU1260478,212,416,999,1,1,2,42,10,212,416,999,1,1,21,1st gen,Female,Married,40-49,Yes,Yes,Yes,No,Iranian,10,42,212,416,999,1,1,212,416,999,1,1
2024HU1261290,212,416,999,1,1,2,33,73,15,740,750,6,1,22,1st gen,Female,Unmarried partner,30-39,No,No,No,No,Other,73,33,212,416,999,1,1,15,740,750,6,1
2024HU1263342,212,416,999,1,1,1,71,45,212,416,999,1,1,21,1st gen,Male,Married,70-79,Yes,Yes,Yes,No,Iranian,45,71,212,416,999,1,1,212,416,999,1,1
2024HU1263893,212,416,999,1,1,2,52,69,212,416,999,1,1,21,1st gen,Female,Married,50-59,Yes,Yes,Yes,No,Iranian,69,52,212,416,999,1,1,212,416,999,1,1
2024HU1263913,212,416,999,1,1,1,74,17,212,416,999,1,1,21,1st gen,Male,Married,70-79,Yes,Yes,Yes,No,Iranian,17,74,212,416,999,1,1,212,416,999,1,1
2024HU1266172,212,416,999,1,1,2,72,19,212,416,999,1,1,21,1st gen,Female,Married,70-79,Yes,Yes,Yes,No,Iranian,19,72,212,416,999,1,1,212,416,999,1,1
2024HU1266805,6,210,416,9,2,1,28,11,6,32,22,1,1,22,2nd gen,Male,Unmarried partner,20-29,No,No,Yes,No,Other White,11,28,6,210,416,9,2,6,32,22,1,1
2024HU1267596,212,416,999,1,1,2,83,12,212,416,999,1,1,21,1st gen,Female,Married,80-89,Yes,Yes,Yes,No,Iranian,12,83,212,416,999,1,1,212,416,999,1,1
2024HU1271861,212,416,999,1,1,2,62,14,212,416,999,1,1,21,1st gen,Female,Married,60-69,Yes,Yes,Yes,No,Iranian,14,62,212,416,999,1,1,212,416,999,1,1
2024HU1276001,212,416,999,1,1,2,68,23,17,8,26,1,1,21,1st gen,Female,Married,60-69,No,No,Yes,No,Other White,23,68,212,416,999,1,1,17,8,26,1,1
2024HU1279395,212,999,999,1,1,1,62,6,212,416,999,1,1,21,1st gen,Male,Married,60-69,Yes,Yes,Yes,No,Iranian,6,62,212,999,999,1,1,212,416,999,1,1
2024HU1279523,212,416,999,1,1,2,55,11,17,142,111,9,1,21,1st gen,Female,Married,50-59,No,No,No,No,Other,11,55,212,416,999,1,1,17,142,111,9,1
2024HU1282197,212,416,999,9,1,2,68,11,109,416,999,9,1,21,1st gen,Female,Married,60-69,Yes,Yes,No,No,Iranian,11,68,212,416,999,9,1,109,416,999,9,1
2024HU1283241,212,416,999,1,1,2,42,9,212,416,999,1,1,21,1st gen,Female,Married,40-49,Yes,Yes,Yes,No,Iranian,9,42,212,416,999,1,1,212,416,999,1,1
2024HU1284161,212,434,416,1,1,1,65,12,303,210,999,9,2,22,1st gen,Male,Unmarried partner,60-69,No,No,No,Yes,Hispanic,12,65,212,434,416,1,1,303,210,999,9,2
2024HU1284212,212,431,939,1,1,1,65,26,212,431,939,1,1,21,1st gen,Male,Married,60-69,Yes,Yes,Yes,No,Iranian,26,65,212,431,939,1,1,212,431,939,1,1
2024HU1291652,48,416,999,1,1,2,45,22,212,416,999,1,1,21,2nd gen,Female,Married,40-49,Yes,Yes,Yes,No,Iranian,22,45,48,416,999,1,1,212,416,999,1,1
2024HU1293570,212,924,416,1,1,1,63,14,212,924,416,1,1,21,1st gen,Male,Married,60-69,Yes,Yes,Yes,No,Iranian,14,63,212,924,416,1,1,212,924,416,1,1
2024HU1294308,212,416,999,1,1,2,46,38,212,416,999,1,1,22,1st gen,Female,Unmarried partner,40-49,Yes,Yes,Yes,No,Iranian,38,46,212,416,999,1,1,212,416,999,1,1
2024HU1296494,212,416,999,1,1,2,76,9,212,416,999,1,1,21,1st gen,Female,Married,70-79,Yes,Yes,Yes,No,Iranian,9,76,212,416,999,1,1,212,416,999,1,1
2024HU1298001,212,416,999,1,1,2,40,25,212,442,999,1,1,21,1st gen,Female,Married,40-49,Yes,Yes,Yes,No,Iranian,25,40,212,416,999,1,1,212,442,999,1,1
2024HU1299082,212,431,999,1,1,2,52,10,212,431,999,1,1,21,1st gen,Female,Married,50-59,Yes,Yes,Yes,No,Iranian,10,52,212,431,999,1,1,212,431,999,1,1
2024HU1301726,6,195,416,1,1,1,38,21,13,50,88,1,1,21,2nd gen,Male,Married,30-39,No,No,Yes,No,Other White,21,38,6,195,416,1,1,13,50,88,1,1
2024HU1304254,212,431,999,1,1,2,38,53,212,431,999,1,1,21,1st gen,Female,Married,30-39,Yes,Yes,Yes,No,Iranian,53,38,212,431,999,1,1,212,431,999,1,1
2024HU1305623,212,999,999,1,1,1,52,21,6,32,26,1,1,21,1st gen,Male,Married,50-59,No,No,Yes,No,Other White,21,52,212,999,999,1,1,6,32,26,1,1
2024HU1306555,6,416,999,1,1,1,27,11,4,32,210,1,2,22,2nd gen,Male,Unmarried partner,20-29,No,No,No,Yes,Hispanic,11,27,6,416,999,1,1,4,32,210,1,2
2024HU1307510,212,416,999,1,1,2,53,15,212,416,999,1,1,21,1st gen,Female,Married,50-59,Yes,Yes,Yes,No,Iranian,15,53,212,416,999,1,1,212,416,999,1,1
2024HU1308177,212,416,999,1,1,2,60,12,212,416,999,1,1,21,1st gen,Female,Married,60-69,Yes,Yes,Yes,No,Iranian,12,60,212,416,999,1,1,212,416,999,1,1
2024HU1310488,212,416,999,1,1,1,69,36,212,416,999,1,1,21,1st gen,Male,Married,60-69,Yes,Yes,Yes,No,Iranian,36,69,212,416,999,1,1,212,416,999,1,1
2024HU1310728,4,416,999,1,1,2,51,11,6,22,32,1,1,21,2nd gen,Female,Married,50-59,No,No,Yes,No,Other White,11,51,4,416,999,1,1,6,22,32,1,1
2024HU1311094,212,999,999,1,1,2,47,14,212,999,999,1,1,21,1st gen,Female,Married,40-49,Yes,No,Yes,No,Iranian,14,47,212,999,999,1,1,212,999,999,1,1
2024HU1311476,212,416,999,1,1,2,33,9,212,416,999,1,1,21,1st gen,Female,Married,30-39,Yes,Yes,Yes,No,Iranian,9,33,212,416,999,1,1,212,416,999,1,1
2024HU1314284,212,431,999,1,1,1,49,48,212,431,999,1,1,21,1st gen,Male,Married,40-49,Yes,Yes,Yes,No,Iranian,48,49,212,431,999,1,1,212,431,999,1,1
2024HU1317043,212,416,999,1,1,2,81,9,212,416,999,1,1,21,1st gen,Female,Married,80-89,Yes,Yes,Yes,No,Iranian,9,81,212,416,999,1,1,212,416,999,1,1
2024HU1317376,6,416,224,1,24,1,44,19,6,195,249,1,24,21,2nd gen,Male,Married,40-49,No,No,No,Yes,Hispanic,19,44,6,416,224,1,24,6,195,249,1,24
2024HU1318401,212,416,999,1,1,2,54,13,212,416,999,1,1,21,1st gen,Female,Married,50-59,Yes,Yes,Yes,No,Iranian,13,54,212,416,999,1,1,212,416,999,1,1
2024HU1319223,212,999,999,1,1,2,38,26,212,999,999,1,1,21,1st gen,Female,Married,30-39,Yes,No,Yes,No,Iranian,26,38,212,999,999,1,1,212,999,999,1,1
2024HU1325488,212,416,999,1,1,2,69,33,212,416,999,1,1,21,1st gen,Female,Married,60-69,Yes,Yes,Yes,No,Iranian,33,69,212,416,999,1,1,212,416,999,1,1
2024HU1327346,212,416,999,1,1,2,32,32,212,416,999,1,1,21,1st gen,Female,Married,30-39,Yes,Yes,Yes,No,Iranian,32,32,212,416,999,1,1,212,416,999,1,1
2024HU1328495,212,416,999,9,1,2,38,10,212,416,999,9,1,21,1st gen,Female,Married,30-39,Yes,Yes,No,No,Iranian,10,38,212,416,999,9,1,212,416,999,9,1
2024HU1329589,212,416,999,1,1,1,58,10,42,51,32,1,1,21,1st gen,Male,Married,50-59,No,No,Yes,No,Other White,10,58,212,416,999,1,1,42,51,32,1,1
2024HU1332290,212,416,999,1,1,2,73,19,212,416,999,1,1,21,1st gen,Female,Married,70-79,Yes,Yes,Yes,No,Iranian,19,73,212,416,999,1,1,212,416,999,1,1
2024HU1334917,212,490,999,1,1,1,66,6,6,32,51,1,1,21,1st gen,Male,Married,60-69,No,No,Yes,No,Other White,6,66,212,490,999,1,1,6,32,51,1,1
2024HU1337761,212,416,999,1,1,2,31,49,212,416,999,1,1,21,1st gen,Female,Married,30-39,Yes,Yes,Yes,No,Iranian,49,31,212,416,999,1,1,212,416,999,1,1
2024HU1344369,212,416,999,1,1,2,43,59,212,416,999,1,1,22,1st gen,Female,Unmarried partner,40-49,Yes,Yes,Yes,No,Iranian,59,43,212,416,999,1,1,212,416,999,1,1
2024HU1345103,212,416,999,9,1,2,44,21,6,97,50,1,1,21,1st gen,Female,Married,40-49,No,No,Yes,No,Other White,21,44,212,416,999,9,1,6,97,50,1,1
2024HU1348342,212,416,999,1,1,2,50,11,212,416,999,1,1,21,1st gen,Female,Married,50-59,Yes,Yes,Yes,No,Iranian,11,50,212,416,999,1,1,212,416,999,1,1
2024HU1349403,212,416,999,1,1,1,39,61,36,195,999,1,1,21,1st gen,Male,Married,30-39,No,No,Yes,No,Other White,61,39,212,416,999,1,1,36,195,999,1,1
2024HU1349434,212,490,999,1,1,2,70,13,212,490,999,1,1,21,1st gen,Female,Married,70-79,Yes,Yes,Yes,No,Iranian,13,70,212,490,999,1,1,212,490,999,1,1
2024HU1350694,200,416,999,1,1,2,27,24,200,416,999,1,1,21,2nd gen,Female,Married,20-29,Yes,Yes,Yes,No,Iranian,24,27,200,416,999,1,1,200,416,999,1,1
2024HU1352243,212,924,999,1,1,1,48,16,12,999,999,1,1,21,1st gen,Male,Married,40-49,No,No,Yes,No,Other White,16,48,212,924,999,1,1,12,999,999,1,1
2024HU1353465,212,416,999,1,1,1,61,12,212,416,999,1,1,21,1st gen,Male,Married,60-69,Yes,Yes,Yes,No,Iranian,12,61,212,416,999,1,1,212,416,999,1,1
2024HU1355067,212,431,416,1,1,1,62,43,212,431,416,1,1,22,1st gen,Male,Unmarried partner,60-69,Yes,Yes,Yes,No,Iranian,43,62,212,431,416,1,1,212,431,416,1,1
2024HU1356978,212,998,431,1,1,1,70,9,212,998,999,1,1,21,1st gen,Male,Married,70-79,Yes,No,Yes,No,Iranian,9,70,212,998,431,1,1,212,998,999,1,1
2024HU1362566,212,416,999,9,1,2,43,23,6,22,999,1,1,21,1st gen,Female,Married,40-49,No,No,Yes,No,Other White,23,43,212,416,999,9,1,6,22,999,1,1
2024HU1362647,138,416,999,1,1,2,55,12,39,46,51,1,1,22,2nd gen,Female,Unmarried partner,50-59,No,No,Yes,No,Other White,12,55,138,416,999,1,1,39,46,51,1,1
2024HU1364658,212,416,999,1,1,1,68,11,212,416,999,1,1,21,1st gen,Male,Married,60-69,Yes,Yes,Yes,No,Iranian,11,68,212,416,999,1,1,212,416,999,1,1
2024HU1365366,212,999,999,1,1,2,41,10,212,431,999,1,1,21,1st gen,Female,Married,40-49,Yes,Yes,Yes,No,Iranian,10,41,212,999,999,1,1,212,431,999,1,1
2024HU1365382,212,416,999,1,1,2,66,49,212,416,999,1,1,21,1st gen,Female,Married,60-69,Yes,Yes,Yes,No,Iranian,49,66,212,416,999,1,1,212,416,999,1,1
2024HU1368509,212,416,999,1,1,1,55,21,311,998,999,9,6,24,1st gen,Male,Unmarried partner,50-59,No,No,No,Yes,Hispanic,21,55,212,416,999,1,1,311,998,999,9,6
2024HU1370591,212,416,999,1,1,2,37,52,212,416,999,1,1,21,1st gen,Female,Married,30-39,Yes,Yes,Yes,No,Iranian,52,37,212,416,999,1,1,212,416,999,1,1
2024HU1370694,212,999,999,1,1,1,43,15,301,935,999,1,1,21,1st gen,Male,Married,40-49,No,No,Yes,No,Other White,15,43,212,999,999,1,1,301,935,999,1,1
2024HU1371891,212,999,999,1,1,2,41,16,212,999,999,1,1,21,1st gen,Female,Married,40-49,Yes,No,Yes,No,Iranian,16,41,212,999,999,1,1,212,999,999,1,1
2024HU1373039,212,416,999,1,1,2,62,11,212,416,999,1,1,21,1st gen,Female,Married,60-69,Yes,Yes,Yes,No,Iranian,11,62,212,416,999,1,1,212,416,999,1,1
2024HU1374594,212,431,999,1,1,2,61,12,212,431,999,1,1,21,1st gen,Female,Married,60-69,Yes,Yes,Yes,No,Iranian,12,61,212,431,999,1,1,212,431,999,1,1
2024HU1377732,211,416,999,1,1,2,59,26,211,416,999,1,1,21,2nd gen,Female,Married,50-59,Yes,Yes,Yes,No,Iranian,26,59,211,416,999,1,1,211,416,999,1,1
2024HU1377869,212,416,999,1,1,2,42,12,212,416,999,1,1,21,1st gen,Female,Married,40-49,Yes,Yes,Yes,No,Iranian,12,42,212,416,999,1,1,212,416,999,1,1
2024HU1383827,212,416,999,9,1,2,59,13,34,142,999,1,1,21,1st gen,Female,Married,50-59,No,No,Yes,No,Other White,13,59,212,416,999,9,1,34,142,999,1,1
2024HU1385256,212,416,999,1,1,1,55,7,6,210,32,9,2,21,1st gen,Male,Married,50-59,No,No,No,Yes,Hispanic,7,55,212,416,999,1,1,6,210,32,9,2
2024HU1387579,212,999,999,1,1,1,51,12,210,999,999,6,1,21,1st gen,Male,Married,50-59,No,No,No,No,Other,12,51,212,999,999,1,1,210,999,999,6,1
2024HU1388773,212,416,999,1,1,1,64,8,212,416,999,1,1,21,1st gen,Male,Married,60-69,Yes,Yes,Yes,No,Iranian,8,64,212,416,999,1,1,212,416,999,1,1
2024HU1396636,212,416,999,1,1,2,40,67,212,416,999,1,1,21,1st gen,Female,Married,40-49,Yes,Yes,Yes,No,Iranian,67,40,212,416,999,1,1,212,416,999,1,1
2024HU1398817,212,416,999,1,1,1,51,13,212,416,999,1,1,21,1st gen,Male,Married,50-59,Yes,Yes,Yes,No,Iranian,13,51,212,416,999,1,1,212,416,999,1,1
2024HU1399615,212,431,999,1,1,2,77,17,212,431,999,1,1,21,1st gen,Female,Married,70-79,Yes,Yes,Yes,No,Iranian,17,77,212,431,999,1,1,212,431,999,1,1
2024HU1399757,212,431,999,1,1,2,80,9,212,431,999,1,1,21,1st gen,Female,Married,80-89,Yes,Yes,Yes,No,Iranian,9,80,212,431,999,1,1,212,431,999,1,1
2024HU1400701,212,431,999,1,1,2,76,14,212,431,999,1,1,21,1st gen,Female,Married,70-79,Yes,Yes,Yes,No,Iranian,14,76,212,431,999,1,1,212,431,999,1,1
2024HU1400950,212,431,999,1,1,1,55,32,212,431,999,1,1,22,1st gen,Male,Unmarried partner,50-59,Yes,Yes,Yes,No,Iranian,32,55,212,431,999,1,1,212,431,999,1,1
2024HU1402393,212,483,999,1,1,2,63,10,212,483,999,1,1,21,1st gen,Female,Married,60-69,Yes,Yes,Yes,No,Iranian,10,63,212,483,999,1,1,212,483,999,1,1
2024HU1403538,212,431,999,9,1,2,70,27,212,431,999,9,1,21,1st gen,Female,Married,70-79,Yes,Yes,No,No,Iranian,27,70,212,431,999,9,1,212,431,999,9,1
2024HU1404017,212,416,999,1,1,2,39,12,212,416,999,1,1,21,1st gen,Female,Married,30-39,Yes,Yes,Yes,No,Iranian,12,39,212,416,999,1,1,212,416,999,1,1
2024HU1405120,212,416,999,1,1,2,49,15,212,416,999,1,1,21,1st gen,Female,Married,40-49,Yes,Yes,Yes,No,Iranian,15,49,212,416,999,1,1,212,416,999,1,1
2024HU1410815,212,999,999,1,1,1,45,11,210,999,999,9,1,21,1st gen,Male,Married,40-49,No,No,No,No,Other,11,45,212,999,999,1,1,210,999,999,9,1
2024HU1413082,6,416,997,9,1,2,43,19,33,87,11,1,1,21,2nd gen,Female,Married,40-49,No,No,Yes,No,Other White,19,43,6,416,997,9,1,33,87,11,1,1
2024HU1413513,212,431,999,1,1,2,67,56,239,431,999,1,1,21,1st gen,Female,Married,60-69,No,Yes,Yes,No,Other MENA,56,67,212,431,999,1,1,239,431,999,1,1
2024HU1416589,136,416,999,1,1,1,31,17,136,416,999,9,1,21,2nd gen,Male,Married,30-39,Yes,Yes,No,No,Iranian,17,31,136,416,999,1,1,136,416,999,9,1
2024HU1420609,6,416,999,1,1,2,32,26,6,210,999,9,2,21,2nd gen,Female,Married,30-39,No,No,No,Yes,Hispanic,26,32,6,416,999,1,1,6,210,999,9,2
2024HU1420966,212,416,999,1,1,2,67,13,212,416,999,1,1,21,1st gen,Female,Married,60-69,Yes,Yes,Yes,No,Iranian,13,67,212,416,999,1,1,212,416,999,1,1
2024HU1422124,6,210,416,8,2,1,36,9,6,210,999,8,2,21,2nd gen,Male,Married,30-39,No,No,No,Yes,Hispanic,9,36,6,210,416,8,2,6,210,999,8,2
2024HU1423152,212,999,999,1,1,1,33,7,212,999,999,1,1,21,1st gen,Male,Married,30-39,Yes,No,Yes,No,Iranian,7,33,212,999,999,1,1,212,999,999,1,1
2024HU1424130,212,431,999,1,1,1,63,16,212,431,999,1,1,21,1st gen,Male,Married,60-69,Yes,Yes,Yes,No,Iranian,16,63,212,431,999,1,1,212,431,999,1,1
2024HU1427838,6,82,416,1,1,2,34,18,6,237,26,1,19,21,2nd gen,Female,Married,30-39,No,No,No,Yes,Hispanic,18,34,6,82,416,1,1,6,237,26,1,19
2024HU1428455,6,720,416,6,1,2,42,7,6,32,88,1,1,21,2nd gen,Female,Married,40-49,No,No,Yes,No,Other White,7,42,6,720,416,6,1,6,32,88,1,1
2024HU1431990,6,416,999,1,1,2,26,20,6,999,999,1,1,22,2nd gen,Female,Unmarried partner,20-29,No,No,Yes,No,Other White,20,26,6,416,999,1,1,6,999,999,1,1
2024HU1435534,138,416,999,1,1,2,37,19,301,416,999,1,1,21,2nd gen,Female,Married,30-39,Yes,Yes,Yes,No,Iranian,19,37,138,416,999,1,1,301,416,999,1,1
2024HU1435751,212,416,999,1,1,1,77,11,212,416,999,1,1,21,1st gen,Male,Married,70-79,Yes,Yes,Yes,No,Iranian,11,77,212,416,999,1,1,212,416,999,1,1
2024HU1437684,212,416,999,1,1,2,43,7,212,416,999,1,1,21,1st gen,Female,Married,40-49,Yes,Yes,Yes,No,Iranian,7,43,212,416,999,1,1,212,416,999,1,1
2024HU1439206,212,416,999,1,1,2,59,32,212,416,999,1,1,21,1st gen,Female,Married,50-59,Yes,Yes,Yes,No,Iranian,32,59,212,416,999,1,1,212,416,999,1,1
2024HU1440322,212,416,999,1,1,2,43,13,212,416,999,1,1,21,1st gen,Female,Married,40-49,Yes,Yes,Yes,No,Iranian,13,43,212,416,999,1,1,212,416,999,1,1
2024HU1445229,212,416,999,1,1,2,36,12,212,416,999,1,1,21,1st gen,Female,Married,30-39,Yes,Yes,Yes,No,Iranian,12,36,212,416,999,1,1,212,416,999,1,1
2024HU1451786,212,416,999,1,1,2,38,14,26,998,999,1,1,21,1st gen,Female,Married,30-39,No,No,Yes,No,Other White,14,38,212,416,999,1,1,26,998,999,1,1
2024HU1452706,212,999,999,1,1,2,82,16,212,416,998,1,1,22,1st gen,Female,Unmarried partner,80-89,Yes,Yes,Yes,No,Iranian,16,82,212,999,999,1,1,212,416,998,1,1
2024HU1453438,212,434,416,1,1,1,69,20,212,431,999,1,1,21,1st gen,Male,Married,60-69,Yes,Yes,Yes,No,Iranian,20,69,212,434,416,1,1,212,431,999,1,1
2024HU1455553,212,483,416,1,1,2,54,19,212,483,416,1,1,21,1st gen,Female,Married,50-59,Yes,Yes,Yes,No,Iranian,19,54,212,483,416,1,1,212,483,416,1,1
2024HU1457039,212,999,999,1,1,1,52,14,31,999,999,1,1,21,1st gen,Male,Married,50-59,No,No,Yes,No,Other White,14,52,212,999,999,1,1,31,999,999,1,1
2024HU1460081,212,998,999,1,1,1,57,20,6,998,999,1,1,21,1st gen,Male,Married,50-59,No,No,Yes,No,Other White,20,57,212,998,999,1,1,6,998,999,1,1
2021HU1177874,212,416,999,1,1,2,50,12,212,416,999,1,1,21,1st gen,Female,Married,50-59,Yes,Yes,Yes,No,Iranian,12,50,212,416,999,1,1,212,416,999,1,1
2021HU1178510,212,416,999,9,1,2,63,10,212,416,999,9,1,21,1st gen,Female,Married,60-69,Yes,Yes,No,No,Iranian,10,63,212,416,999,9,1,212,416,999,9,1
2021HU1187803,214,129,416,1,1,1,29,14,6,51,22,1,1,22,2nd gen,Male,Unmarried partner,20-29,No,No,Yes,No,Other White,14,29,214,129,416,1,1,6,51,22,1,1
2021HU1188532,212,999,999,1,1,1,59,15,212,431,999,1,1,21,1st gen,Male,Married,50-59,Yes,Yes,Yes,No,Iranian,15,59,212,999,999,1,1,212,431,999,1,1
2021HU1191485,212,416,999,1,1,2,68,26,212,416,999,9,1,21,1st gen,Female,Married,60-69,Yes,Yes,No,No,Iranian,26,68,212,416,999,1,1,212,416,999,9,1
2021HU1191527,212,416,999,1,1,2,65,12,212,416,999,1,1,21,1st gen,Female,Married,60-69,Yes,Yes,Yes,No,Iranian,12,65,212,416,999,1,1,212,416,999,1,1
2021HU1196341,212,417,999,1,1,2,35,55,213,417,999,1,1,21,1st gen,Female,Married,30-39,No,Yes,Yes,No,Other MENA,55,35,212,417,999,1,1,213,417,999,1,1
2021HU1196816,212,416,999,1,1,2,45,20,212,416,999,1,1,21,1st gen,Female,Married,40-49,Yes,Yes,Yes,No,Iranian,20,45,212,416,999,1,1,212,416,999,1,1
2021HU1197081,210,416,998,1,1,2,50,13,210,416,998,1,1,21,2nd gen,Female,Married,50-59,Yes,Yes,Yes,No,Iranian,13,50,210,416,998,1,1,210,416,998,1,1
2021HU1198456,212,416,999,1,1,2,42,12,109,26,999,1,1,21,1st gen,Female,Married,40-49,No,No,Yes,No,Other White,12,42,212,416,999,1,1,109,26,999,1,1
2021HU1200741,212,483,999,1,1,2,79,9,212,483,999,1,1,21,1st gen,Female,Married,70-79,Yes,Yes,Yes,No,Iranian,9,79,212,483,999,1,1,212,483,999,1,1
2021HU1203033,212,416,999,1,1,1,58,8,212,416,999,1,1,21,1st gen,Male,Married,50-59,Yes,Yes,Yes,No,Iranian,8,58,212,416,999,1,1,212,416,999,1,1
2021HU1204669,212,431,999,1,1,2,54,19,11,195,999,1,1,21,1st gen,Female,Married,50-59,No,No,Yes,No,Other White,19,54,212,431,999,1,1,11,195,999,1,1
2021HU1204884,212,431,999,1,1,2,44,18,212,431,999,1,1,21,1st gen,Female,Married,40-49,Yes,Yes,Yes,No,Iranian,18,44,212,431,999,1,1,212,431,999,1,1
2021HU1206177,29,416,32,1,1,2,35,17,6,88,32,1,1,21,2nd gen,Female,Married,30-39,No,No,Yes,No,Other White,17,35,29,416,32,1,1,6,88,32,1,1
2021HU1206850,212,416,999,1,1,2,54,16,212,416,999,1,1,21,1st gen,Female,Married,50-59,Yes,Yes,Yes,No,Iranian,16,54,212,416,999,1,1,212,416,999,1,1
2021HU1210212,212,416,999,1,1,2,41,14,212,416,999,1,1,21,1st gen,Female,Married,40-49,Yes,Yes,Yes,No,Iranian,14,41,212,416,999,1,1,212,416,999,1,1
2021HU1218936,212,416,999,1,1,2,54,9,212,416,999,1,1,21,1st gen,Female,Married,50-59,Yes,Yes,Yes,No,Iranian,9,54,212,416,999,1,1,212,416,999,1,1
2021HU1219023,212,999,999,9,1,2,52,10,212,431,999,9,1,21,1st gen,Female,Married,50-59,Yes,Yes,No,No,Iranian,10,52,212,999,999,9,1,212,431,999,9,1
2021HU1221763,212,924,999,1,1,2,72,10,212,924,999,1,1,21,1st gen,Female,Married,70-79,Yes,No,Yes,No,Iranian,10,72,212,924,999,1,1,212,924,999,1,1
2021HU1228420,212,416,999,1,1,2,54,12,212,416,999,1,1,21,1st gen,Female,Married,50-59,Yes,Yes,Yes,No,Iranian,12,54,212,416,999,1,1,212,416,999,1,1
2021HU1228666,212,431,999,1,1,1,75,23,212,431,999,1,1,21,1st gen,Male,Married,70-79,Yes,Yes,Yes,No,Iranian,23,75,212,431,999,1,1,212,431,999,1,1
2021HU1228668,212,416,999,1,1,2,70,9,36,32,22,1,1,21,1st gen,Female,Married,70-79,No,No,Yes,No,Other White,9,70,212,416,999,1,1,36,32,22,1,1
2021HU1231301,212,416,999,1,1,2,66,12,212,416,999,1,1,21,1st gen,Female,Married,60-69,Yes,Yes,Yes,No,Iranian,12,66,212,416,999,1,1,212,416,999,1,1
2021HU1231529,35,416,999,1,1,1,49,60,6,32,998,1,1,21,2nd gen,Male,Married,40-49,No,No,Yes,No,Other White,60,49,35,416,999,1,1,6,32,998,1,1
2021HU1233197,212,416,999,1,1,2,73,27,212,416,999,1,1,21,1st gen,Female,Married,70-79,Yes,Yes,Yes,No,Iranian,27,73,212,416,999,1,1,212,416,999,1,1
2021HU1234412,212,416,999,1,1,1,76,41,212,416,999,1,1,21,1st gen,Male,Married,70-79,Yes,Yes,Yes,No,Iranian,41,76,212,416,999,1,1,212,416,999,1,1
2021HU1243690,212,999,999,1,1,1,59,32,212,999,999,1,1,21,1st gen,Male,Married,50-59,Yes,No,Yes,No,Iranian,32,59,212,999,999,1,1,212,999,999,1,1
2021HU1246588,212,416,999,6,1,1,36,35,6,720,416,6,1,21,1st gen,Male,Married,30-39,Yes,Yes,No,No,Iranian,35,36,212,416,999,6,1,6,720,416,6,1
2021HU1248575,11,416,999,1,1,2,42,6,6,32,999,1,1,21,2nd gen,Female,Married,40-49,No,No,Yes,No,Other White,6,42,11,416,999,1,1,6,32,999,1,1
2021HU1255242,212,416,999,1,1,2,59,11,212,416,999,1,1,21,1st gen,Female,Married,50-59,Yes,Yes,Yes,No,Iranian,11,59,212,416,999,1,1,212,416,999,1,1
2021HU1255400,6,416,999,1,1,2,35,13,6,84,999,1,1,21,2nd gen,Female,Married,30-39,No,No,Yes,No,Other White,13,35,6,416,999,1,1,6,84,999,1,1
2021HU1260182,212,416,999,1,1,2,50,10,212,416,999,1,1,21,1st gen,Female,Married,50-59,Yes,Yes,Yes,No,Iranian,10,50,212,416,999,1,1,212,416,999,1,1
2021HU1262073,212,416,999,1,1,1,59,22,212,416,999,1,1,21,1st gen,Male,Married,50-59,Yes,Yes,Yes,No,Iranian,22,59,212,416,999,1,1,212,416,999,1,1
2021HU1264063,212,416,999,1,1,2,66,18,138,11,999,1,1,21,1st gen,Female,Married,60-69,No,No,Yes,No,Other White,18,66,212,416,999,1,1,138,11,999,1,1
2021HU1267989,212,416,999,1,1,1,61,64,19,21,999,1,1,21,1st gen,Male,Married,60-69,No,No,Yes,No,Other White,64,61,212,416,999,1,1,19,21,999,1,1
2021HU1270571,212,999,999,1,1,2,63,34,212,999,999,1,24,21,1st gen,Female,Married,60-69,Yes,No,No,Yes,Iranian,34,63,212,999,999,1,1,212,999,999,1,24
2021HU1272059,212,431,999,1,1,2,41,9,212,431,999,1,1,21,1st gen,Female,Married,40-49,Yes,Yes,Yes,No,Iranian,9,41,212,431,999,1,1,212,431,999,1,1
